player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
player-t9-046,45,@田中陽菜,4,6,4,5,3,3,4,5,5,39,5,4,3,4,4,3,4,5,4,36,75,3
player-t9-047,45,沓澤莉子,5,5,2,5,4,3,4,3,5,36,5,5,3,5,6,2,4,5,4,39,75,3
player-t9-048,45,@叶結衣,5,4,3,4,4,5,5,4,4,38,5,5,3,5,3,3,4,5,4,37,75,3
player-t9-049,45,@小林照菜,5,4,3,4,4,4,4,5,5,38,6,4,3,4,4,3,4,5,4,37,75,3
player-t9-050,50,菊地りお,5,4,3,5,4,3,5,4,4,37,6,5,3,4,4,3,5,5,5,40,77,5
player-t9-051,50,@小宮千愛,5,5,3,4,4,3,5,4,5,38,7,5,3,4,4,3,4,5,4,39,77,5
player-t9-052,50,小林芽以,5,4,3,5,5,2,5,4,5,38,5,4,3,4,4,4,6,5,4,39,77,5
player-t9-053,50,菊地レイナ,5,4,3,5,5,4,5,4,5,40,5,5,3,5,3,3,4,5,4,37,77,5
player-t9-054,54,@西澤美李,5,4,3,4,4,4,6,4,5,39,5,4,4,5,5,3,4,5,4,39,78,6
player-t9-055,54,@加藤舞桜,4,6,4,6,4,2,4,4,5,39,5,4,3,4,6,3,4,6,4,39,78,6
sanson-makotosuzu,54,山村真鈴,5,4,4,5,4,5,5,4,5,41,5,4,3,5,4,2,4,5,5,37,78,6
kobayashi-mizuki,54,小林瑞季,5,5,3,4,4,3,5,4,5,38,4,5,5,5,5,3,4,5,4,40,78,6
player-t9-058,54,@平野瑚羽,4,5,3,4,4,3,4,5,7,39,6,5,4,4,4,3,4,5,4,39,78,6
player-t9-059,59,秦あかり,5,5,3,4,4,4,4,4,6,39,5,6,3,4,4,4,4,5,5,40,79,7
player-t9-060,60,林希莉奈,5,5,3,5,5,4,6,7,5,45,5,4,4,4,4,3,4,5,5,38,83,11
