player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
takehara-miyu,24,竹原 美悠,4,7,4,3,4,4,5,4,4,39,4,3,5,4,3,5,3,4,5,36,75,3
sasahara-yumi,24,笹原 優美,5,6,4,3,4,4,5,3,4,38,5,3,4,4,3,5,4,5,4,37,75,3
tezuka-masa,24,手束 雅,4,4,4,3,5,5,5,3,4,37,6,4,4,4,3,6,3,4,4,38,75,3
morimoto-ten,24,森本 天,5,5,4,3,4,4,6,3,4,38,5,4,3,4,3,6,3,5,4,37,75,3
kuwamura-miho,40,＠桑村 美穂,4,5,4,3,5,4,5,2,4,36,6,4,4,5,4,5,3,4,5,40,76,4
tanaka-shuran,40,＠田中 珠蘭,5,5,5,3,5,4,6,3,5,41,4,4,3,4,4,5,3,4,4,35,76,4
kinjou-manan,40,金城 茉南,4,5,5,2,5,4,5,3,5,38,5,5,4,3,4,5,3,5,4,38,76,4
enkaku-yuuki,40,円角 有希,4,5,4,3,4,5,5,3,4,37,5,4,4,4,3,5,4,5,5,39,76,4
sakata-raikaori,40,坂田 來香,4,5,4,2,5,4,5,4,4,37,5,4,4,4,3,5,4,5,5,39,76,4
kurabayashi-natsu,40,倉林 夏,5,5,4,3,4,6,5,3,5,40,4,4,4,5,3,6,3,3,4,36,76,4
hayakawa-natsumi,40,早川 夏未,5,5,4,3,5,4,6,3,4,39,5,3,4,5,3,5,3,4,5,37,76,4
takagi-rion,40,＠高木 りおん,4,6,4,3,3,5,5,3,5,38,5,4,4,4,3,4,3,6,5,38,76,4
haga-sachihitomi,40,＠芳賀 幸瞳,4,6,4,3,4,3,5,3,4,36,5,5,5,5,3,5,4,4,4,40,76,4
kamiya-momouta,40,＠神谷 桃歌,3,6,4,3,4,4,6,4,4,38,5,4,4,4,3,5,4,5,4,38,76,4
satou-anzuri,40,＠佐藤 杏莉,5,6,4,2,4,3,6,3,4,37,5,5,4,4,4,5,3,4,5,39,76,4
tagami-kisakinako,40,田上 妃奈子,4,5,5,3,6,7,5,3,4,42,5,4,3,4,3,5,3,3,4,34,76,4
arimoto-hanarei,52,有本 花怜,4,5,4,3,4,5,5,4,4,38,5,4,4,5,4,5,4,4,4,39,77,5
hanada-hananashi,52,花田 華梨,5,5,4,4,5,4,5,3,4,39,5,4,4,4,4,5,4,5,3,38,77,5
miyamoto-ririka,52,宮本 リリカ,5,4,4,3,4,4,5,4,5,38,5,4,5,5,2,5,4,4,5,39,77,5
tadokoro-misaki,52,田所 美沙樹,5,6,4,4,3,4,5,4,5,40,4,4,4,6,2,5,3,4,5,37,77,5
mukai-nanaumi,52,向井 七海,5,5,4,2,5,4,6,3,4,38,5,4,4,4,4,6,4,4,4,39,77,5
shibata-kana,52,柴田 香奈,4,5,4,3,4,5,6,3,4,38,5,6,4,4,2,5,3,5,5,39,77,5
kojima-ayaka,52,小島 彩夏,4,6,4,3,6,5,5,3,3,39,5,5,4,4,3,5,2,6,4,38,77,5
